timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label,
131963,-0.69,-0.22,0.77,8.91,145.26,21.06,oneshot,FALSE
131971,-0.6,-0.17,0.79,6.96,153.56,19.47,oneshot,FALSE
131979,-0.39,-0.08,0.84,8.3,154.72,20.57,oneshot,FALSE
131987,-0.3,-0.1,0.88,13.24,140.81,26.37,oneshot,FALSE
131995,-0.34,-0.18,0.87,14.77,123.17,31.43,oneshot,FALSE
132003,-0.39,-0.25,0.84,12.94,114.5,33.39,oneshot,FALSE
132011,-0.45,-0.26,0.83,8.42,111.88,34.36,oneshot,FALSE
132019,-0.49,-0.25,0.84,3.97,111.45,34.18,oneshot,FALSE
132027,-0.48,-0.23,0.84,1.22,114.01,33.51,oneshot,FALSE
132035,-0.48,-0.23,0.84,-1.59,117.92,33.57,oneshot,FALSE
132043,-0.45,-0.2,0.84,-4.15,120.73,34.3,oneshot,FALSE
132051,-0.42,-0.18,0.84,-4.15,120.73,34.3,oneshot,FALSE
132059,-0.36,-0.14,0.85,-5.55,123.41,35.4,oneshot,FALSE
132067,-0.36,-0.12,0.87,-5.55,123.41,35.4,oneshot,FALSE
132075,-0.34,-0.09,0.89,-2.62,127.32,34.73,oneshot,FALSE
132083,-0.24,-0.06,0.88,1.28,130.13,31.31,oneshot,FALSE
132091,-0.12,-0.1,0.86,8.24,125.92,27.71,oneshot,FALSE
132099,-0.05,-0.18,0.85,13.92,114.87,24.23,oneshot,FALSE
132107,-0.01,-0.24,0.85,14.65,103.58,24.23,oneshot,FALSE
132115,-0.02,-0.26,0.85,12.76,94.79,28.5,oneshot,FALSE
132123,-0.04,-0.26,0.85,8.61,88.01,32.71,oneshot,FALSE
132131,-0.04,-0.26,0.85,4.15,82.64,34.12,oneshot,FALSE
132139,-0.08,-0.24,0.85,0.55,79.41,35.22,oneshot,FALSE
132147,-0.08,-0.24,0.85,0.55,79.41,35.22,oneshot,FALSE
132155,-0.13,-0.22,0.86,-1.71,79.71,27.1,oneshot,FALSE
132163,-0.13,-0.19,0.87,-1.71,79.71,27.1,oneshot,FALSE
132171,-0.06,-0.19,0.87,-2.69,84.41,25.82,oneshot,FALSE
132179,0.04,-0.16,0.86,-2.56,86.91,26.61,oneshot,FALSE
132187,0.15,-0.16,0.85,-1.83,84.9,27.22,oneshot,FALSE
132195,0.19,-0.18,0.84,-2.44,78.55,27.77,oneshot,FALSE
132203,0.18,-0.18,0.86,-4.58,69.4,26.61,oneshot,FALSE
132211,0.15,-0.16,0.87,-6.16,59.27,24.11,oneshot,FALSE
132219,0.09,-0.13,0.87,-7.39,50.17,21.67,oneshot,FALSE
132227,0.05,-0.12,0.87,-7.26,45.29,19.41,oneshot,FALSE
132235,0.05,-0.12,0.87,-6.41,44.13,16.91,oneshot,FALSE
132243,0.05,-0.12,0.89,-4.76,44.25,14.95,oneshot,FALSE
132251,0.08,-0.12,0.9,-4.76,44.25,14.95,oneshot,FALSE
132259,0.12,-0.13,0.88,-2.5,44.8,12.21,oneshot,FALSE
132267,0.23,-0.11,0.88,-0.73,42.42,9.28,oneshot,FALSE
132275,0.3,-0.11,0.88,3.05,33.14,7.69,oneshot,FALSE
132283,0.28,-0.15,0.87,6.77,22.89,6.59,oneshot,FALSE
132291,0.22,-0.21,0.86,8.12,14.71,3.54,oneshot,FALSE
132299,0.13,-0.27,0.84,7.39,9.28,1.46,oneshot,FALSE
132307,0.06,-0.28,0.84,3.05,8.54,0.31,oneshot,FALSE
132315,0.06,-0.24,0.87,-2.38,11.66,1.4,oneshot,FALSE
132323,0.11,-0.19,0.89,-6.53,15.38,4.76,oneshot,FALSE
132331,0.11,-0.19,0.89,-9.46,18.37,7.81,oneshot,FALSE
132339,0.16,-0.17,0.91,-11.47,19.35,8.79,oneshot,FALSE
132347,0.16,-0.17,0.91,-11.47,19.35,8.79,oneshot,FALSE
132355,0.22,-0.15,0.91,-12.94,17.76,8.42,oneshot,FALSE
132363,0.22,-0.14,0.92,-12.94,17.76,8.42,oneshot,FALSE
132371,0.22,-0.1,0.92,-13.61,10.8,7.45,oneshot,FALSE
132379,0.24,-0.08,0.92,-12.7,6.65,6.35,oneshot,FALSE
132387,0.23,-0.08,0.91,-10.86,1.34,6.04,oneshot,FALSE
132395,0.22,-0.09,0.91,-9.7,-3.6,4.33,oneshot,FALSE
132403,0.23,-0.07,0.9,-8.73,-7.81,1.28,oneshot,FALSE
132411,0.25,-0.04,0.9,-7.69,-12.27,-2.14,oneshot,FALSE
132419,0.24,-0.04,0.9,-5.86,-18.62,-5.68,oneshot,FALSE
132427,0.24,-0.04,0.9,-2.5,-25.09,-8.97,oneshot,FALSE
132435,0.28,-0.05,0.91,1.89,-30.88,-11.29,oneshot,FALSE
132443,0.28,-0.05,0.91,1.89,-30.88,-11.29,oneshot,FALSE
132451,0.32,-0.01,0.93,6.04,-48.65,-15.93,oneshot,FALSE
132459,0.34,0,0.93,6.04,-48.65,-15.93,oneshot,FALSE
132467,0.33,-0.05,0.93,14.34,-60.24,-16.85,oneshot,FALSE
132475,0.33,-0.1,0.91,16.3,-71.17,-19.59,oneshot,FALSE
132483,0.31,-0.13,0.88,16.48,-81.54,-23.8,oneshot,FALSE
132491,0.28,-0.15,0.86,14.59,-92.77,-27.34,oneshot,FALSE
132499,0.29,-0.15,0.86,10.44,-107.6,-31.43,oneshot,FALSE
132507,0.22,-0.07,0.83,6.84,-123.96,-39.73,oneshot,FALSE
132515,0.12,-0.05,0.84,5.86,-129.15,-34.3,oneshot,FALSE
132523,0.1,-0.01,0.85,4.76,-129.46,-23.8,oneshot,FALSE
132531,0.1,-0.01,0.85,5.62,-132.14,-16.24,oneshot,FALSE
132539,0.12,0,0.84,7.93,-139.83,-12.94,oneshot,FALSE
132547,0.11,-0.02,0.81,7.93,-139.83,-12.94,oneshot,FALSE
132555,0.11,-0.05,0.79,10.56,-148.44,-16.05,oneshot,FALSE
132563,0.11,-0.05,0.78,13.12,-156.07,-23.13,oneshot,FALSE
132571,0.07,-0.02,0.8,16.97,-167.24,-31.86,oneshot,FALSE
132579,-0.09,-0.06,0.76,20.81,-181.58,-39.86,oneshot,FALSE
132587,-0.2,-0.12,0.78,20.51,-185.67,-43.7,oneshot,FALSE
132595,-0.35,-0.14,0.72,17.33,-186.58,-45.47,oneshot,FALSE
132603,-0.38,-0.14,0.76,10.5,-180.42,-37.11,oneshot,FALSE
132611,-0.36,-0.11,0.76,3.6,-172,-22.58,oneshot,FALSE
132619,-0.32,-0.07,0.75,-0.67,-172.3,-9.22,oneshot,FALSE
132627,-0.32,-0.07,0.75,-2.14,-176.21,0.73,oneshot,FALSE
132635,-0.28,-0.03,0.74,-0.98,-182.8,5.19,oneshot,FALSE
132643,-0.28,-0.03,0.74,-0.98,-182.8,5.19,oneshot,FALSE
132651,-0.37,-0.07,0.7,3.48,-188.48,-1.22,oneshot,FALSE
132659,-0.54,-0.18,0.65,3.48,-188.48,-1.22,oneshot,FALSE
132667,-0.67,-0.25,0.62,8.91,-182.92,-6.65,oneshot,FALSE
132675,-0.73,-0.24,0.57,6.47,-172.73,-9.34,oneshot,FALSE
132683,-0.69,-0.23,0.58,4.64,-162.84,-7.51,oneshot,FALSE
132691,-0.61,-0.18,0.62,2.81,-154.66,-1.77,oneshot,FALSE
132699,-0.54,-0.13,0.61,1.22,-153.5,5.43,oneshot,FALSE
132707,-0.48,-0.09,0.64,2.62,-156.68,12.33,oneshot,FALSE
132715,-0.47,-0.09,0.68,6.04,-160.89,16.48,oneshot,FALSE
132723,-0.54,-0.15,0.66,11.05,-166.08,14.83,oneshot,FALSE
132731,-0.54,-0.15,0.66,11.05,-166.08,14.83,oneshot,FALSE
132739,-0.61,-0.18,0.67,18.98,-159.97,-2.5,oneshot,FALSE
132747,-0.71,-0.25,0.63,18.98,-159.97,-2.5,oneshot,FALSE
132755,-0.72,-0.25,0.62,20.26,-145.69,-12.45,oneshot,FALSE
132763,-0.64,-0.21,0.6,16.48,-125.43,-17.76,oneshot,FALSE
132771,-0.49,-0.17,0.58,9.95,-111.63,-15.14,oneshot,FALSE
132779,-0.35,-0.12,0.55,3.66,-113.1,-7.26,oneshot,FALSE
132787,-0.3,-0.05,0.58,-0.12,-126.28,4.46,oneshot,FALSE
132795,-0.39,-0.06,0.6,2.75,-143.49,14.4,oneshot,FALSE
132803,-0.52,-0.08,0.57,9.7,-151.98,12.33,oneshot,FALSE
132811,-0.62,-0.11,0.54,17.46,-144.53,-1.71,oneshot,FALSE
132819,-0.68,-0.09,0.49,23.8,-125.92,-20.2,oneshot,FALSE
132827,-0.68,-0.09,0.49,28.14,-105.1,-35.89,oneshot,FALSE
132835,-0.72,-0.07,0.46,30.46,-90.09,-44.74,oneshot,FALSE
132843,-0.7,-0.01,0.44,30.46,-90.09,-44.74,oneshot,FALSE
132851,-0.63,0.03,0.42,31.37,-85.45,-24.29,oneshot,FALSE
132859,-0.54,0.05,0.39,31.37,-85.45,-24.29,oneshot,FALSE
132867,-0.48,0.02,0.39,31.01,-99.85,-1.46,oneshot,FALSE
132875,-0.49,-0.03,0.39,33.63,-113.71,17.94,oneshot,FALSE
132883,-0.55,-0.09,0.35,39.49,-125.24,25.94,oneshot,FALSE
132891,-0.7,-0.2,0.3,46.51,-127.56,22.22,oneshot,FALSE
132899,-0.81,-0.29,0.26,49.19,-115.78,6.77,oneshot,FALSE
132907,-0.85,-0.31,0.2,47.12,-93.51,-12.33,oneshot,FALSE
132915,-0.82,-0.27,0.16,41.38,-69.64,-27.95,oneshot,FALSE
132923,-0.82,-0.27,0.16,33.45,-52.8,-35.83,oneshot,FALSE
132931,-0.72,-0.13,0.16,28.38,-51.88,-34.85,oneshot,FALSE
132939,-0.72,-0.13,0.16,28.38,-51.88,-34.85,oneshot,FALSE
132947,-0.74,-0.2,0.18,25.09,-73.73,-12.88,oneshot,FALSE
132955,-0.79,-0.16,0.11,25.09,-73.73,-12.88,oneshot,FALSE
132963,-0.89,-0.27,0.12,21.42,-84.23,0.12,oneshot,FALSE
132971,-1.02,-0.43,0.13,22.34,-92.04,5.98,oneshot,FALSE
132979,-1.13,-0.49,0.08,16.42,-89.9,7.45,oneshot,FALSE
132987,-1.1,-0.45,0.04,6.9,-77.21,7.69,oneshot,FALSE
132995,-1.07,-0.36,0.03,-1.95,-60.3,6.77,oneshot,FALSE
133003,-1.01,-0.2,0.08,-7.81,-44.92,9.7,oneshot,FALSE
133011,-0.94,-0.04,0.1,-6.84,-39.98,15.01,oneshot,FALSE
133019,-0.99,0.03,0.11,2.81,-50.78,12.57,oneshot,FALSE
133027,-0.99,0.03,0.11,17.82,-69.52,2.75,oneshot,FALSE
133035,-1.11,-0.03,0.14,31.19,-82.58,-9.03,oneshot,FALSE
133043,-1.23,-0.1,0.12,31.19,-82.58,-9.03,oneshot,FALSE
133051,-1.3,-0.16,0.08,41.26,-79.83,-16.48,oneshot,FALSE
133059,-1.29,-0.22,0.03,49.07,-59.45,-22.83,oneshot,FALSE
133067,-1.19,-0.3,0,52.06,-30.7,-31.74,oneshot,FALSE
133075,-1.03,-0.29,-0.04,49.68,-9.34,-39.92,oneshot,FALSE
133083,-0.91,-0.22,-0.04,46.45,-7.26,-44.13,oneshot,FALSE
133091,-0.89,-0.19,-0.06,46.51,-23.5,-45.65,oneshot,FALSE
133099,-0.94,-0.21,-0.1,46.02,-47.3,-45.65,oneshot,FALSE
133107,-1.02,-0.21,-0.14,44.13,-70.98,-43.46,oneshot,FALSE
133115,-1.15,-0.23,-0.2,43.33,-88.13,-39.86,oneshot,FALSE
133123,-1.15,-0.23,-0.2,42.48,-94.73,-36.5,oneshot,FALSE
133131,-1.33,-0.25,-0.21,39.67,-92.9,-32.84,oneshot,FALSE
133139,-1.33,-0.25,-0.21,39.67,-92.9,-32.84,oneshot,FALSE
133147,-1.36,-0.24,-0.26,37.84,-89.05,-14.95,oneshot,FALSE
133155,-1.34,-0.22,-0.32,37.84,-89.05,-14.95,oneshot,FALSE
133163,-1.39,-0.23,-0.41,36.19,-89.54,-1.4,oneshot,FALSE
133171,-1.45,-0.24,-0.46,36.68,-88.68,7.75,oneshot,FALSE
133179,-1.5,-0.26,-0.48,36.87,-90.76,-4.15,oneshot,FALSE
133187,-1.56,-0.26,-0.52,37.84,-88.93,-25.7,oneshot,FALSE
133195,-1.58,-0.29,-0.49,38.45,-75.38,-44.86,oneshot,FALSE
133203,-1.57,-0.3,-0.46,36.13,-56.64,-60.42,oneshot,FALSE
133211,-1.56,-0.33,-0.4,32.47,-38.94,-68.66,oneshot,FALSE
133219,-1.5,-0.28,-0.35,25.94,-23.56,-67.57,oneshot,FALSE
133227,-1.5,-0.28,-0.35,25.94,-23.56,-67.57,oneshot,FALSE
133235,-1.43,-0.24,-0.32,12.51,-8.06,-40.04,oneshot,FALSE
133243,-1.38,-0.17,-0.3,12.51,-8.06,-40.04,oneshot,FALSE
133251,-1.32,-0.13,-0.27,9.22,-5.62,-25.57,oneshot,FALSE
133259,-1.25,-0.08,-0.26,8,-6.23,-16.48,oneshot,FALSE
133267,-1.21,-0.08,-0.24,10.13,-9.22,-12.02,oneshot,FALSE
133275,-1.24,-0.09,-0.23,12.51,-13.49,-15.32,oneshot,FALSE
133283,-1.35,-0.12,-0.24,14.53,-15.63,-24.9,oneshot,FALSE
133291,-1.58,-0.19,-0.23,14.47,-8.85,-37.72,oneshot,FALSE
133299,-1.65,-0.15,-0.22,12.08,5.98,-57.31,oneshot,FALSE
133307,-1.41,-0.1,-0.21,9.52,21.97,-68.91,oneshot,FALSE
133315,-1.17,-0.08,-0.14,7.87,26.55,-52.37,oneshot,FALSE
133323,-1.17,-0.08,-0.14,4.76,17.4,-23.01,oneshot,FALSE
133331,-1.02,-0.03,-0.08,2.81,2.5,4.76,oneshot,FALSE
133339,-0.97,-0.05,-0.1,2.81,2.5,4.76,oneshot,FALSE
133347,-0.97,-0.05,-0.09,0.98,-6.71,22.52,oneshot,FALSE
133355,-1.01,-0.04,-0.08,-1.89,-6.04,27.59,oneshot,FALSE
133363,-0.96,-0.03,-0.09,-5.07,4.27,21.79,oneshot,FALSE
133371,-0.88,-0.04,-0.11,-7.02,16.66,11.47,oneshot,FALSE
133379,-0.84,-0.02,-0.15,-6.71,25.88,0.79,oneshot,FALSE
133387,-0.83,-0.02,-0.16,-3.3,31.86,-12.15,oneshot,FALSE
133395,-0.9,-0.01,-0.2,1.04,34.3,-26,oneshot,FALSE
133403,-1.53,0.01,-0.37,10.86,15.44,-40.04,oneshot,FALSE
133411,-1.22,0.05,-0.17,13.55,-8.12,-6.1,oneshot,FALSE
133419,-1.22,0.05,-0.17,7.14,25.51,12.33,oneshot,FALSE
133427,-0.82,-0.05,-0.15,15.01,2.08,-0.12,oneshot,FALSE
133435,-0.82,-0.05,-0.15,15.01,2.08,-0.12,oneshot,FALSE
133443,-1.01,-0.03,-0.06,12.63,13.67,0.43,oneshot,FALSE
133451,-0.97,0,-0.05,12.63,13.67,0.43,oneshot,FALSE
133459,-1.08,-0.03,-0.03,5.49,-2.75,0,oneshot,FALSE
133467,-1.01,0.01,-0.05,3.66,0,0,oneshot,FALSE
133475,-1,0.02,-0.1,4.7,0.37,0.37,oneshot,FALSE
133483,-1,0,-0.1,7.81,1.1,0.67,oneshot,FALSE
133491,-1.04,0,-0.14,10.8,1.95,0.85,oneshot,FALSE
133499,-1,-0.01,-0.08,15.26,3.17,1.34,oneshot,FALSE
133507,-0.98,-0.06,-0.07,18.92,2.01,2.01,oneshot,FALSE
133515,-1,-0.07,-0.1,16.72,1.71,1.59,oneshot,FALSE
133523,-1,-0.07,-0.1,16.72,1.71,1.59,oneshot,FALSE
133531,-1,-0.08,-0.1,9.28,1.71,0.73,oneshot,FALSE
133539,-1,-0.06,-0.09,9.28,1.71,0.73,oneshot,FALSE
133547,-1,-0.05,-0.09,6.96,1.71,0.49,default,TRUE
133555,-1,-0.06,-0.1,4.46,1.83,0.18,default,FALSE
133563,-0.99,-0.04,-0.13,1.4,2.2,-0.12,default,FALSE
133571,-1,-0.03,-0.12,-1.34,2.5,-0.43,default,FALSE
133579,-1,-0.01,-0.11,-3.3,2.5,-0.61,default,FALSE
133587,-1,-0.03,-0.11,-3.66,2.38,-0.37,default,FALSE
133595,-1,-0.04,-0.11,-3.97,1.89,-0.37,default,FALSE
133603,-1,-0.04,-0.1,-5.37,1.46,-0.61,default,FALSE
133611,-1,-0.04,-0.09,-7.26,1.22,-0.92,default,FALSE
133619,-1,-0.04,-0.09,-9.09,0.55,-1.53,default,FALSE
133627,-1,-0.05,-0.08,-10.68,-0.49,-1.46,default,FALSE
133635,-1,-0.05,-0.09,-10.68,-0.49,-1.46,default,FALSE
133643,-0.99,-0.01,-0.12,-11.9,-0.98,-1.46,default,FALSE
133651,-1,0.02,-0.14,-11.9,-0.98,-1.46,default,FALSE
133659,-0.98,0.07,-0.19,-6.16,-1.28,-0.73,default,FALSE
133667,-1,-0.01,-0.12,-1.95,-0.43,0.06,default,FALSE
133676,-1,-0.03,-0.11,-0.18,0.61,0,default,FALSE
133684,-1,-0.03,-0.11,0.24,0.49,0.24,default,FALSE
133692,-1,-0.03,-0.1,0.49,0.37,0.24,default,FALSE
133700,-1,-0.03,-0.11,0,0.31,0.18,default,FALSE
133708,-1,-0.02,-0.11,-0.12,0.49,0.12,default,FALSE
133716,-1,-0.02,-0.12,0.49,0.85,0.06,default,FALSE
133724,-1,-0.02,-0.12,1.59,1.59,0.31,default,FALSE
133732,-1,-0.02,-0.12,2.26,2.26,0.24,default,FALSE
133740,-1,-0.03,-0.13,2.44,2.38,0.12,default,FALSE
133748,-0.99,-0.03,-0.12,2.44,2.38,0.12,default,FALSE
133756,-1,-0.03,-0.1,2.56,2.32,0.18,default,FALSE
133764,-1,-0.02,-0.08,2.93,1.83,0.43,default,FALSE
133772,-0.99,-0.03,-0.11,3.66,1.34,0.49,default,FALSE
133780,-1,-0.04,-0.12,3.6,0.43,0.55,default,FALSE
133788,-1,-0.02,-0.1,3.36,-0.37,0.67,default,FALSE
133796,-1,-0.06,-0.12,3.78,-0.67,0.73,default,FALSE
133804,-1.01,-0.02,-0.1,1.59,-0.49,0.18,default,FALSE
133812,-1,-0.03,-0.09,5.43,0.12,1.04,default,FALSE
133820,-1.01,-0.04,-0.1,3.97,0.92,0.67,default,FALSE
133828,-1.01,-0.04,-0.1,2.32,0.92,0.06,default,FALSE
133836,-0.99,0,-0.09,4.15,0.98,0.61,default,FALSE
133844,-0.99,0,-0.09,4.15,0.98,0.61,default,FALSE
133852,-1.01,-0.05,-0.09,2.26,1.28,-0.06,default,FALSE
133860,-1,-0.04,-0.1,2.26,1.28,-0.06,default,FALSE
133868,-1,-0.04,-0.1,-2.44,1.83,-0.24,default,FALSE
133876,-1,-0.02,-0.11,-3.48,1.83,-0.37,default,FALSE
133884,-1,-0.02,-0.1,-3.36,1.89,-0.31,default,FALSE
133892,-1,-0.02,-0.11,-2.69,1.89,-0.06,default,FALSE
133900,-1,-0.02,-0.12,-1.71,2.38,-0.06,default,FALSE
133908,-1,-0.02,-0.11,-0.73,2.93,-0.12,default,FALSE
133916,-1,-0.03,-0.11,0.12,3.05,-0.12,default,FALSE
133924,-1,-0.03,-0.11,0.37,2.69,0,default,FALSE
133932,-1,-0.03,-0.11,0.37,2.69,0,default,FALSE
133940,-0.99,-0.03,-0.1,-0.31,3.42,-0.24,default,FALSE
133948,-1,-0.03,-0.1,-0.31,3.42,-0.24,default,FALSE
133956,-1,-0.01,-0.1,-1.16,2.62,-0.24,default,FALSE
133964,-1,-0.02,-0.09,-1.46,1.89,0.31,default,FALSE
133972,-0.99,-0.05,-0.11,-2.32,2.14,0.98,default,FALSE
133980,-0.97,-0.02,-0.13,-3.11,1.1,1.34,default,FALSE
133988,-1.03,-0.03,-0.15,-1.46,-6.35,1.22,default,FALSE
133996,-1.01,-0.04,-0.1,1.4,-2.56,0.61,default,FALSE
134004,-0.99,-0.03,-0.11,1.1,2.69,0.24,default,FALSE
134012,-1.01,-0.04,-0.1,1.53,1.22,0.06,default,FALSE
134020,-0.98,-0.03,-0.11,1.4,2.87,-0.06,default,FALSE
134028,-0.98,-0.03,-0.11,1.46,1.1,0.06,default,FALSE
134036,-0.98,-0.02,-0.13,2.08,-1.95,0.37,default,FALSE
134044,-1.02,-0.03,-0.1,2.08,-1.95,0.37,default,FALSE
134052,-1,-0.03,-0.1,2.2,0.49,0.61,default,FALSE
134060,-0.99,-0.03,-0.12,1.95,2.2,1.28,default,FALSE
134068,-1,-0.03,-0.11,2.01,0.92,1.71,default,FALSE
134076,-0.99,-0.05,-0.1,1.83,0.31,2.08,default,FALSE
134084,-0.99,-0.02,-0.11,1.4,-1.22,2.2,default,FALSE
134092,-1,-0.02,-0.1,1.16,-3.17,2.69,default,FALSE
134100,-0.99,-0.02,-0.11,1.53,-2.14,3.97,default,FALSE
134108,-1,-0.05,-0.12,2.2,-2.44,4.39,default,FALSE
134116,-1.01,-0.05,-0.11,2.62,-2.5,3.48,default,FALSE
134124,-1.01,-0.05,-0.11,3.66,-1.04,1.95,default,FALSE
134132,-1.01,-0.06,-0.11,5.13,0.49,1.28,default,FALSE
134140,-1.01,-0.06,-0.11,5.13,0.49,1.28,default,FALSE
134148,-1,-0.03,-0.12,5.86,1.46,0.85,default,FALSE
134156,-1,-0.03,-0.11,5.86,1.46,0.85,default,FALSE
134164,-1,-0.03,-0.12,6.59,1.4,0.92,default,FALSE
134172,-1,-0.04,-0.12,6.9,1.59,0.85,default,FALSE
134180,-1,-0.04,-0.11,7.08,1.53,0.61,default,FALSE
134188,-1,-0.04,-0.11,7.08,1.16,0.67,default,FALSE
134196,-1,-0.04,-0.11,6.47,1.04,0.73,default,FALSE
134204,-1,-0.04,-0.11,5.43,1.16,0.55,default,FALSE
134212,-1,-0.05,-0.11,4.09,1.22,0.55,default,FALSE
134220,-1,-0.04,-0.11,2.62,1.4,0.06,default,FALSE
134228,-1,-0.04,-0.11,2.62,1.4,0.06,default,FALSE
134236,-1,-0.03,-0.11,1.34,0.92,0,default,FALSE
134244,-1.01,-0.04,-0.11,1.34,0.92,0,default,FALSE
134252,-0.98,-0.03,-0.11,1.34,1.83,-0.24,default,FALSE
134260,-1.01,-0.03,-0.11,1.28,0.24,-0.18,default,FALSE
134268,-1,-0.04,-0.12,1.28,1.16,0.18,default,FALSE
134276,-1,-0.03,-0.11,1.59,2.32,0.06,default,FALSE
134284,-1,-0.04,-0.12,1.71,2.01,0.24,default,FALSE
134292,-1,-0.03,-0.11,1.77,1.77,0.12,default,FALSE
134300,-0.99,-0.04,-0.11,1.71,1.65,-0.18,default,FALSE
134308,-1,-0.03,-0.11,1.4,0.92,0,default,FALSE
134316,-1,-0.04,-0.11,1.71,1.65,0.12,default,FALSE
134324,-1,-0.04,-0.11,1.65,1.65,0.06,default,FALSE
134332,-1,-0.04,-0.11,1.46,1.1,-0.06,default,FALSE
134340,-1,-0.04,-0.11,1.46,1.1,-0.06,default,FALSE
134348,-1,-0.04,-0.11,1.4,1.16,0,default,FALSE
134356,-1,-0.03,-0.11,1.4,1.16,0,default,FALSE
134364,-1,-0.04,-0.11,1.46,0.92,0.06,default,FALSE
134372,-1,-0.04,-0.12,1.53,1.1,0.12,default,FALSE
134380,-1,-0.04,-0.11,1.34,0.98,-0.06,default,FALSE
134388,-1,-0.04,-0.11,1.46,1.22,-0.06,default,FALSE
134396,-1,-0.04,-0.11,1.53,1.34,0,default,FALSE
134404,-0.99,-0.04,-0.11,1.4,0.67,0,default,FALSE
134412,-1,-0.04,-0.12,1.34,0.12,0.06,default,FALSE
134420,-1,-0.04,-0.12,1.53,0.37,-0.06,default,FALSE
134428,-1,-0.04,-0.12,1.59,1.16,-0.06,default,FALSE
134436,-1,-0.04,-0.12,1.59,1.16,-0.06,default,FALSE
134444,-1,-0.04,-0.12,1.65,2.01,-0.18,default,FALSE
134452,-0.99,-0.03,-0.11,1.65,2.01,-0.18,default,FALSE
134460,-1,-0.04,-0.11,1.65,1.53,-0.12,default,FALSE
134468,-1,-0.04,-0.11,1.4,1.1,0,default,FALSE
134476,-1,-0.04,-0.11,1.34,1.1,-0.12,default,FALSE
134484,-1,-0.04,-0.11,1.34,1.28,-0.06,default,FALSE
134492,-1,-0.04,-0.11,1.46,2.01,-0.06,default,FALSE
134500,-1,-0.03,-0.12,1.22,2.32,0,default,FALSE
134508,-1,-0.04,-0.11,1.34,1.77,-0.06,default,FALSE
134516,-1,-0.03,-0.12,1.53,1.83,0.06,default,FALSE
134524,-1,-0.03,-0.12,1.71,1.46,0.06,default,FALSE
134532,-0.99,-0.05,-0.11,1.22,-0.98,-0.37,default,FALSE
134540,-1.01,-0.02,-0.11,1.22,-0.98,-0.37,default,FALSE
134548,-1,-0.05,-0.12,1.59,0.67,0.73,default,FALSE
134556,-1,-0.03,-0.11,1.59,0.85,0,default,FALSE
134564,-0.99,-0.03,-0.11,1.59,0.98,-0.31,default,FALSE
134572,-1,-0.04,-0.11,1.53,1.04,-0.18,default,FALSE
134580,-1.01,-0.04,-0.12,1.28,0.18,-0.06,default,FALSE
134588,-1,-0.03,-0.11,1.46,1.53,-0.49,default,FALSE
134596,-1,-0.04,-0.11,1.46,1.71,-0.31,default,FALSE
134604,-1,-0.03,-0.12,1.4,0.98,-0.24,default,FALSE
134612,-1,-0.04,-0.12,1.71,1.59,-0.24,default,FALSE
134620,-1,-0.04,-0.12,1.71,2.38,-0.12,default,FALSE
134628,-1,-0.04,-0.12,1.71,2.32,0.06,default,FALSE
134636,-1,-0.04,0,0,0,0,default,FALSE
134644,-0.99,-0.04,-0.11,1.59,1.77,0.06,default,FALSE
134652,-1,-0.04,-0.12,1.59,1.77,0.06,default,FALSE
134660,-1,-0.04,-0.12,1.28,0,0,default,FALSE
134668,-1,-0.04,-0.11,1.34,0.55,0.06,default,FALSE
134676,-1,-0.04,-0.11,1.46,1.77,-0.06,default,FALSE
134684,-1,-0.03,-0.11,1.59,2.32,0,default,FALSE
134692,-1,-0.04,-0.11,1.65,2.69,0.06,default,FALSE
134700,-1,-0.04,-0.11,1.71,2.75,0.06,default,FALSE
134708,-0.99,-0.03,-0.11,1.65,2.62,-0.31,default,FALSE
134716,-1,-0.03,-0.11,1.59,1.65,-0.12,default,FALSE
134724,-1,-0.03,-0.11,1.59,1.65,-0.12,default,FALSE
134732,-1,-0.04,-0.12,1.65,2.2,-0.31,default,FALSE
134740,-1,-0.04,-0.11,1.65,2.2,-0.31,default,FALSE
134748,-0.99,-0.03,-0.11,1.53,2.99,-0.43,default,FALSE
134756,-1,-0.04,-0.11,1.46,2.5,-0.06,default,FALSE
134764,-1,-0.04,-0.11,1.65,1.53,0.12,default,FALSE
134772,-1,-0.03,-0.11,1.65,2.08,-0.12,default,FALSE
134780,-0.99,-0.04,-0.11,1.83,2.26,0,default,FALSE
134788,-0.99,-0.03,-0.11,1.46,0.79,0.06,default,FALSE
134796,-1,-0.04,-0.12,1.4,-1.1,0.37,default,FALSE
134804,-1,-0.04,-0.12,1.46,-0.98,0.18,default,FALSE
134812,-1.01,-0.03,-0.11,1.34,0.67,-0.24,default,FALSE
134820,-1.01,-0.03,-0.11,1.83,3.48,-0.06,default,FALSE
134828,-0.99,-0.03,-0.12,1.71,2.56,-0.12,default,FALSE
134836,-1,-0.03,-0.11,1.71,2.56,-0.12,default,FALSE
134844,-1,-0.04,-0.11,1.59,1.89,-15.56,default,FALSE
134852,-1,-0.03,-0.11,1.59,1.89,-15.56,default,FALSE
134860,-1,-0.03,-0.11,1.83,2.62,-0.18,default,FALSE
134868,-1.01,-0.02,-0.11,1.83,1.77,-0.43,default,FALSE
134876,-0.99,-0.05,-0.11,1.77,2.2,-0.24,default,FALSE
