timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label
1840471,-0.88,0.02,0.45,-3.97,-43.82,4.58,halfshot
1840479,-0.90,0.03,0.44,-3.97,-43.82,4.58,halfshot
1840487,-0.89,0.04,0.44,-3.97,-43.46,6.29,halfshot
1840495,-0.90,0.04,0.43,-3.97,-43.46,6.29,halfshot
1840503,-0.89,0.05,0.42,-3.36,-44.86,7.39,halfshot
1840511,-0.88,0.05,0.41,-1.95,-46.02,7.26,halfshot
1840519,-0.89,0.04,0.40,0.06,-48.58,6.04,halfshot
1840527,-0.91,0.04,0.38,1.71,-51.27,3.48,halfshot
1840535,-0.93,0.04,0.37,3.23,-53.65,0.92,halfshot
1840543,-0.92,0.05,0.35,5.00,-56.46,-0.24,halfshot
1840551,-0.92,0.04,0.33,7.32,-60.97,-0.06,halfshot
1840559,-0.93,0.03,0.32,10.50,-67.08,0.43,halfshot
1840567,-0.93,0.03,0.32,10.50,-67.08,0.43,halfshot
1840575,-0.94,0.01,0.33,13.85,-77.76,0.24,halfshot
1840583,-0.93,0.01,0.30,13.85,-77.76,0.24,halfshot
1840591,-0.91,-0.00,0.28,14.83,-82.76,1.40,halfshot
1840599,-0.92,0.00,0.26,16.60,-88.68,3.97,halfshot
1840607,-0.91,0.02,0.24,20.20,-93.87,5.68,halfshot
1840615,-0.85,0.10,0.17,26.79,-97.96,6.10,halfshot
1840623,-0.88,-0.03,0.22,38.21,-99.79,9.58,halfshot
1840631,-0.94,-0.06,0.26,42.48,-98.69,14.40,halfshot
1840639,-1.00,-0.08,0.29,38.64,-96.31,15.44,halfshot
1840647,-1.02,-0.08,0.28,26.55,-91.43,13.18,halfshot
1840655,-1.03,-0.08,0.23,12.02,-83.86,8.61,halfshot
1840663,-1.03,-0.08,0.23,4.76,-78.25,3.30,halfshot
1840671,-1.03,-0.05,0.19,2.62,-75.07,-0.37,halfshot
1840679,-1.06,-0.05,0.17,2.62,-75.07,-0.37,halfshot
1840687,-1.09,-0.05,0.17,-0.61,-71.53,-1.95,halfshot
1840695,-1.09,-0.05,0.16,-5.86,-66.10,-2.08,halfshot
1840703,-1.06,-0.03,0.13,-12.15,-59.20,-1.10,halfshot
1840711,-1.04,-0.01,0.11,-14.47,-53.96,0.37,halfshot
1840719,-1.04,-0.00,0.12,-14.10,-49.93,1.65,halfshot
1840727,-1.05,-0.01,0.13,-13.12,-46.02,2.69,halfshot
1840735,-1.06,-0.03,0.12,-12.45,-39.92,4.03,halfshot
1840743,-1.06,-0.01,0.10,-12.76,-31.37,5.62,halfshot
1840751,-1.05,-0.00,0.08,-12.51,-22.89,7.81,halfshot
1840759,-1.05,-0.00,0.08,-11.05,-17.27,11.23,halfshot
1840767,-1.02,0.01,0.08,-9.09,-15.56,14.28,halfshot
1840775,-1.02,0.01,0.08,-9.09,-15.56,14.28,halfshot
1840783,-1.01,-0.02,0.09,-6.96,-15.14,13.37,halfshot
1840791,-1.00,-0.01,0.09,-6.96,-15.14,13.37,halfshot
1840799,-1.01,-0.02,0.08,-4.46,-14.28,10.50,halfshot
1840807,-1.04,-0.03,0.08,-3.60,-13.61,7.75,halfshot
1840815,-1.03,-0.03,0.07,-3.42,-10.07,5.49,halfshot
1840823,-1.01,-0.02,0.07,-2.87,-6.35,5.25,halfshot
1840831,-0.99,-0.01,0.08,-2.01,-5.07,6.35,halfshot
1840839,-0.97,-0.00,0.07,-1.34,-6.84,6.71,halfshot
1840847,-0.98,-0.02,0.06,-0.06,-10.74,6.23,halfshot
1840855,-0.99,-0.03,0.06,0.67,-13.79,4.27,halfshot
1840863,-0.99,-0.03,0.06,0.67,-13.79,4.27,halfshot
1840871,-1.02,-0.04,0.06,-0.31,-13.00,-0.24,halfshot
1840879,-1.06,-0.05,0.05,-0.31,-13.00,-0.24,halfshot
1840887,-1.04,-0.04,0.05,-1.65,-8.61,-0.43,halfshot
1840895,-1.00,-0.01,0.06,-2.08,-4.58,1.71,halfshot
1840903,-0.97,-0.01,0.06,-1.46,-4.76,4.58,halfshot
1840911,-0.97,-0.01,0.07,-0.37,-7.39,5.49,halfshot
1840919,-0.97,-0.01,0.07,0.24,-10.93,4.46,halfshot
1840927,-0.98,-0.02,0.07,0.55,-13.92,2.81,halfshot
1840935,-0.99,-0.03,0.07,0.73,-15.87,2.38,halfshot
1840943,-0.99,-0.03,0.06,-0.18,-16.60,3.66,halfshot
1840951,-0.97,-0.04,0.05,-1.71,-16.78,6.10,halfshot
1840959,-0.97,-0.04,0.05,-3.42,-17.88,9.03,halfshot
1840967,-0.95,-0.05,0.04,-5.25,-20.75,11.35,halfshot
1840975,-0.90,-0.04,0.04,-5.25,-20.75,11.35,halfshot
1840983,-0.89,-0.05,0.03,-6.84,-26.55,13.55,halfshot
1840991,-0.90,-0.06,0.03,-6.84,-26.55,13.55,halfshot
1840999,-0.91,-0.06,0.02,-9.77,-38.82,13.73,halfshot
1841007,-0.90,-0.05,0.02,-11.72,-41.38,13.12,halfshot
1841015,-0.91,-0.04,0.02,-12.76,-43.88,14.40,halfshot
1841023,-0.95,-0.04,0.04,-13.37,-46.94,16.54,halfshot
1841031,-0.99,-0.03,0.05,-11.60,-49.68,15.93,halfshot
1841039,-1.00,-0.02,0.04,-9.52,-48.77,14.16,halfshot
1841047,-1.00,-0.02,0.04,-6.29,-42.72,13.55,halfshot
1841055,-1.00,-0.02,0.04,-2.26,-33.02,13.79,halfshot
1841063,-0.96,-0.00,0.06,2.08,-23.86,14.34,halfshot
1841071,-0.96,-0.00,0.06,2.08,-23.86,14.34,halfshot
1841079,-0.87,-0.01,0.06,5.80,-16.97,12.51,halfshot
1841087,-0.87,-0.02,0.05,5.80,-16.97,12.51,halfshot
1841095,-0.86,-0.02,0.05,11.17,-17.94,8.85,halfshot
1841103,-0.88,-0.03,0.05,12.94,-20.75,5.62,halfshot
1841111,-0.91,-0.02,0.04,14.16,-24.78,2.69,halfshot
1841119,-0.93,-0.01,0.04,15.32,-27.95,0.55,halfshot
1841127,-0.97,-0.01,0.03,16.42,-30.09,0.24,halfshot
1841135,-1.01,-0.01,0.01,17.46,-30.46,1.16,halfshot
1841143,-1.02,-0.00,-0.01,18.68,-26.49,3.36,halfshot
1841151,-1.00,-0.00,-0.01,20.51,-18.37,5.98,halfshot
1841159,-1.00,-0.00,-0.01,22.89,-9.70,8.06,halfshot
1841167,-0.96,0.00,-0.01,26.06,-4.70,8.30,halfshot
1841175,-0.94,0.00,-0.01,26.06,-4.70,8.30,halfshot
1841183,-0.88,0.01,0.02,28.63,-2.93,7.39,halfshot
1841191,-0.83,0.02,0.04,30.94,-5.68,8.00,halfshot
1841199,-0.86,0.01,0.03,32.47,-13.73,9.03,halfshot
1841207,-0.93,-0.02,0.01,33.45,-21.30,6.65,halfshot
1841215,-0.96,-0.02,-0.00,33.81,-23.68,2.44,halfshot
1841223,-0.97,-0.02,-0.01,33.51,-22.16,0.55,halfshot
1841231,-0.97,-0.01,-0.02,33.51,-18.74,2.01,halfshot
1841239,-0.96,-0.01,-0.03,34.12,-15.69,5.31,halfshot
1841247,-0.95,-0.01,-0.06,34.79,-12.08,8.73,halfshot
1841255,-0.95,-0.01,-0.06,35.34,-7.26,11.84,halfshot
1841263,-0.96,-0.03,-0.08,34.85,0.24,13.79,halfshot
1841271,-0.96,-0.03,-0.08,34.85,0.24,13.79,halfshot
1841279,-0.86,-0.02,-0.03,33.63,6.53,19.47,halfshot
1841287,-0.86,-0.03,-0.05,33.63,6.53,19.47,halfshot
1841295,-0.89,-0.04,-0.07,30.27,3.91,21.06,halfshot
1841303,-0.95,-0.05,-0.09,29.85,1.16,21.00,halfshot
1841311,-1.01,-0.08,-0.07,30.15,-0.24,19.29,halfshot
1841319,-1.03,-0.06,-0.08,29.05,0.06,17.09,halfshot
1841327,-1.05,-0.04,-0.09,28.08,1.59,17.33,halfshot
1841335,-1.08,-0.05,-0.09,28.75,5.07,20.75,halfshot
1841343,-1.07,-0.05,-0.08,29.66,11.84,25.21,halfshot
1841351,-1.07,-0.05,-0.08,31.07,21.18,29.60,halfshot
1841359,-0.86,0.04,-0.08,35.52,26.18,33.57,halfshot
1841367,-0.86,0.04,-0.08,35.52,26.18,33.57,halfshot
1841375,-0.77,0.04,-0.04,58.78,9.03,36.68,halfshot
1841383,-0.77,0.02,-0.06,58.78,9.03,36.68,halfshot
1841391,-0.83,-0.04,-0.09,57.74,-4.27,27.77,halfshot
1841399,-0.90,-0.08,-0.12,62.62,-10.86,13.43,halfshot
1841407,-0.95,-0.11,-0.13,65.19,-12.39,-0.92,halfshot
1841415,-1.00,-0.10,-0.15,66.35,-10.50,-11.23,halfshot
1841423,-1.05,-0.12,-0.17,66.65,-6.29,-16.30,halfshot
1841431,-1.09,-0.12,-0.18,66.59,-0.85,-17.76,halfshot
1841439,-1.14,-0.14,-0.17,65.43,5.25,-15.99,halfshot
1841447,-1.13,-0.14,-0.18,62.93,11.35,-11.84,halfshot
1841455,-1.13,-0.14,-0.18,60.73,16.66,-7.20,halfshot
1841463,-1.05,-0.12,-0.17,57.92,17.94,-1.04,halfshot
1841471,-0.94,-0.09,-0.14,57.92,17.94,-1.04,halfshot
1841479,-0.85,-0.07,-0.13,55.66,12.82,6.84,halfshot
1841487,-0.81,-0.09,-0.13,54.87,1.16,13.61,halfshot
1841495,-0.85,-0.12,-0.15,54.26,-14.22,14.77,halfshot
1841503,-0.92,-0.14,-0.16,52.37,-26.86,9.40,halfshot
1841511,-0.98,-0.16,-0.17,49.38,-33.08,2.01,halfshot
1841519,-1.04,-0.15,-0.18,45.96,-32.53,-2.08,halfshot
1841527,-1.07,-0.15,-0.19,42.91,-27.71,-1.22,halfshot
1841535,-1.11,-0.14,-0.20,40.77,-20.87,2.81,halfshot
1841543,-1.13,-0.14,-0.20,39.06,-12.82,7.20,halfshot
1841551,-1.13,-0.14,-0.20,38.27,-2.99,11.23,halfshot
1841559,-1.10,-0.07,-0.19,38.76,6.77,14.28,halfshot
1841567,-1.10,-0.07,-0.19,38.76,6.77,14.28,halfshot
1841575,-0.88,-0.04,-0.14,41.14,10.93,15.32,halfshot
1841583,-0.84,-0.03,-0.13,41.14,10.93,15.32,halfshot
1841591,-0.87,-0.06,-0.13,50.29,-4.70,11.41,halfshot
1841599,-0.93,-0.08,-0.15,53.96,-13.43,5.37,halfshot
1841607,-0.99,-0.09,-0.15,56.40,-16.48,-1.16,halfshot
1841615,-1.01,-0.08,-0.16,58.78,-13.43,-5.98,halfshot
1841623,-1.03,-0.07,-0.17,61.04,-7.26,-8.85,halfshot
1841631,-1.06,-0.07,-0.20,62.93,0.43,-10.13,halfshot
1841639,-1.08,-0.09,-0.22,64.51,9.03,-10.80,halfshot
1841647,-1.08,-0.10,-0.25,65.12,17.03,-10.74,halfshot
1841655,-1.08,-0.10,-0.25,65.12,17.03,-10.74,halfshot
1841663,-1.04,-0.09,-0.27,62.01,26.06,-4.64,halfshot
1841671,-0.97,-0.08,-0.27,62.01,26.06,-4.64,halfshot
1841679,-0.93,-0.09,-0.25,59.75,22.71,0.67,halfshot
1841687,-0.91,-0.09,-0.24,58.04,12.88,4.82,halfshot
1841695,-0.91,-0.09,-0.24,57.31,1.04,8.00,halfshot
1841703,-0.93,-0.09,-0.24,56.64,-7.63,9.95,halfshot
1841711,-0.96,-0.08,-0.25,55.85,-12.88,10.01,halfshot
1841719,-1.00,-0.08,-0.27,55.85,-14.34,7.81,halfshot
1841727,-1.05,-0.07,-0.29,56.64,-12.39,4.64,halfshot
1841735,-1.09,-0.05,-0.33,57.98,-7.14,1.34,halfshot
1841743,-1.11,-0.08,-0.36,59.45,1.59,-0.12,halfshot
1841751,-1.11,-0.08,-0.36,58.84,12.08,-1.10,halfshot
1841759,-1.09,-0.10,-0.39,57.19,18.80,-2.32,halfshot
1841767,-1.05,-0.10,-0.39,57.19,18.80,-2.32,halfshot
1841775,-1.01,-0.10,-0.37,54.99,18.43,-1.40,halfshot
1841783,-1.00,-0.10,-0.35,54.99,18.43,-1.40,halfshot
1841791,-1.01,-0.11,-0.32,49.62,3.72,-0.31,halfshot
1841799,-1.02,-0.12,-0.31,46.63,-3.85,1.53,halfshot
1841807,-1.02,-0.10,-0.32,43.95,-8.67,4.27,halfshot
1841815,-1.04,-0.10,-0.32,42.36,-11.23,6.53,halfshot
1841823,-1.07,-0.09,-0.32,41.63,-11.90,5.80,halfshot
1841831,-1.09,-0.08,-0.32,41.63,-10.68,2.81,halfshot
1841839,-1.10,-0.07,-0.31,41.38,-6.96,-0.06,halfshot
1841847,-1.10,-0.07,-0.31,40.71,-0.98,-2.08,halfshot
1841855,-1.09,-0.08,-0.29,40.16,5.55,-3.30,halfshot
1841863,-1.09,-0.08,-0.29,40.16,5.55,-3.30,halfshot
1841871,-1.01,-0.08,-0.29,39.43,10.62,-4.58,halfshot
1841879,-0.99,-0.09,-0.28,39.43,10.62,-4.58,halfshot
1841887,-0.98,-0.10,-0.27,37.54,7.87,-5.49,halfshot
1841895,-0.98,-0.10,-0.25,35.52,3.66,-6.77,halfshot
1841903,-1.00,-0.09,-0.23,33.57,-0.31,-8.12,halfshot
1841911,-1.01,-0.08,-0.21,32.10,-2.38,-8.91,halfshot
1841919,-1.02,-0.05,-0.22,31.25,-1.89,-8.12,halfshot
1841927,-1.02,-0.03,-0.22,31.19,0.61,-6.29,halfshot
1841935,-1.02,-0.00,-0.23,31.56,3.23,-4.88,halfshot
1841943,-1.02,-0.00,-0.25,33.20,4.64,-3.97,halfshot
1841951,-1.02,-0.00,-0.25,34.85,5.74,-3.48,halfshot
1841959,-1.05,-0.02,-0.27,35.03,7.87,-4.27,halfshot
1841967,-1.05,-0.05,-0.28,35.03,7.87,-4.27,halfshot
1841975,-1.04,-0.06,-0.28,34.06,11.11,-5.31,halfshot
1841983,-1.02,-0.06,-0.28,32.71,13.79,-6.84,halfshot
1841991,-1.02,-0.07,-0.29,31.56,14.22,-9.28,halfshot
1841999,-1.03,-0.09,-0.30,29.79,12.39,-11.90,halfshot
1842007,-1.03,-0.08,-0.29,27.65,8.97,-12.88,halfshot
1842015,-1.04,-0.07,-0.30,25.27,4.70,-10.80,halfshot
1842023,-1.04,-0.07,-0.30,23.56,-0.43,-5.62,halfshot
1842031,-1.05,-0.07,-0.30,21.42,-4.82,0.18,halfshot
1842039,-1.04,-0.07,-0.29,19.53,-7.26,5.13,halfshot
1842047,-1.04,-0.07,-0.29,17.94,-7.39,7.57,halfshot
1842055,-1.03,-0.07,-0.27,16.66,-6.47,7.20,halfshot
1842063,-1.03,-0.07,-0.27,16.66,-6.47,7.20,halfshot
1842071,-1.00,-0.09,-0.28,14.89,-4.58,-0.24,halfshot
1842079,-0.99,-0.09,-0.28,14.89,-4.58,-0.24,halfshot
1842087,-1.00,-0.08,-0.27,10.50,-0.24,-4.94,halfshot
1842095,-1.04,-0.06,-0.25,8.97,-1.04,-10.50,halfshot
1842103,-1.08,-0.05,-0.25,7.75,-2.26,-13.85,halfshot
1842111,-1.08,-0.04,-0.24,7.08,-0.79,-12.08,halfshot
1842119,-1.07,-0.03,-0.23,6.65,3.17,-6.53,halfshot
1842127,-1.03,-0.03,-0.20,6.84,6.96,-1.46,halfshot
1842135,-0.99,-0.02,-0.17,7.20,9.03,2.32,halfshot
1842143,-0.95,-0.02,-0.16,7.51,10.13,2.69,halfshot
1842151,-0.95,-0.02,-0.16,7.51,10.13,2.69,halfshot
1842159,-0.95,-0.03,-0.15,5.74,9.83,-5.37,halfshot
1842167,-0.96,-0.03,-0.15,5.74,9.83,-5.37,halfshot
1842175,-1.00,-0.03,-0.16,4.15,9.70,-10.80,halfshot
1842183,-1.03,-0.03,-0.19,2.69,10.38,-14.34,halfshot
1842191,-1.03,-0.04,-0.18,0.98,12.39,-13.61,halfshot
1842199,-1.03,0.00,-0.15,-1.95,14.04,-10.01,halfshot
1842207,-1.00,0.04,-0.14,-2.93,11.41,-5.74,halfshot
1842215,-1.00,0.06,-0.15,-1.71,5.25,-2.20,halfshot
1842223,-1.00,0.07,-0.17,0.73,-0.43,0.49,halfshot
1842231,-1.00,0.04,-0.19,3.36,-3.72,1.89,halfshot
1842239,-1.00,0.02,-0.21,5.00,-6.23,0.12,halfshot
1842247,-1.00,0.02,-0.21,5.49,-9.22,-3.23,halfshot
1842255,-1.02,0.01,-0.23,5.25,-11.35,-6.23,halfshot
1842263,-1.03,-0.00,-0.24,5.25,-11.35,-6.23,halfshot
1842271,-1.03,0.00,-0.24,4.46,-11.17,-6.16,halfshot
1842279,-1.01,0.01,-0.22,3.54,-8.48,-3.48,halfshot
1842287,-0.98,0.02,-0.20,3.17,-5.86,0.12,halfshot
1842295,-0.96,0.03,-0.19,2.87,-3.48,2.50,halfshot
1842303,-0.94,0.03,-0.19,3.54,-1.34,2.75,halfshot
1842311,-0.95,0.03,-0.19,4.88,0.12,1.83,halfshot
1842319,-1.06,-0.00,-0.26,6.16,2.14,-1.46,halfshot
1842327,-1.09,-0.06,-0.26,3.78,8.12,10.38,halfshot
1842335,-1.01,-0.01,-0.31,5.43,20.32,25.94,halfshot
1842343,-1.01,-0.01,-0.31,2.14,21.30,20.57,halfshot
1842351,-0.99,-0.13,-0.17,1.04,22.64,16.11,halfshot
1842359,-0.99,-0.13,-0.17,1.04,22.64,16.11,halfshot
1842367,-0.94,-0.01,-0.28,-1.71,0.79,9.95,halfshot
1842375,-0.96,-0.02,-0.19,-1.71,0.79,9.95,halfshot
1842383,-1.06,-0.04,-0.21,1.95,15.50,14.22,halfshot
1842391,-0.98,-0.04,-0.17,2.08,12.94,12.82,halfshot
1842399,-0.98,-0.03,-0.15,1.10,10.13,7.02,halfshot
1842407,-0.97,-0.02,-0.14,-0.06,7.08,6.41,halfshot
1842415,-0.99,-0.02,-0.12,0.61,2.50,6.47,default
1842423,-0.99,-0.04,-0.15,0.85,0.00,5.55,default
1842431,-0.99,-0.04,-0.16,0.06,-0.37,3.36,default
1842439,-0.98,-0.04,-0.16,-0.61,-1.53,1.65,default
1842447,-0.98,-0.04,-0.16,-0.61,-1.53,1.65,default
1842455,-0.98,-0.03,-0.16,-2.26,-4.33,-0.31,default
1842463,-0.98,-0.04,-0.17,-2.26,-4.33,-0.31,default
1842471,-0.98,-0.04,-0.17,-3.30,-5.62,-1.28,default
1842479,-0.98,-0.04,-0.17,-4.52,-6.77,-1.83,default
1842487,-0.99,-0.03,-0.17,-5.13,-8.06,-1.40,default
1842495,-0.98,-0.03,-0.17,-5.13,-8.61,-0.79,default
1842503,-0.99,-0.03,-0.18,-4.76,-9.28,-0.79,default
1842511,-0.98,-0.03,-0.17,-4.76,-9.70,-1.10,default
1842519,-0.99,-0.03,-0.17,-4.46,-10.01,-1.65,default
1842527,-0.98,-0.02,-0.20,-4.52,-10.80,-2.26,default
1842535,-0.98,-0.03,-0.19,-3.97,-12.45,-3.85,default
1842543,-0.98,-0.03,-0.19,-4.09,-14.65,-5.80,default
1842551,-0.99,-0.03,-0.19,-4.39,-14.83,-6.96,default
1842559,-0.99,-0.03,-0.21,0.00,0.00,ovf,default
1842567,-0.96,-0.04,-0.21,-3.66,-12.08,-10.07,default
1842575,-0.94,-0.00,-0.17,-3.66,-12.08,-10.07,default
1842583,-1.00,0.02,-0.23,-6.10,-8.91,-4.33,default
1842591,-0.99,0.01,-0.23,-2.32,-6.10,-0.67,default
1842599,-0.99,-0.02,-0.23,-0.06,-2.75,0.06,default
1842607,-0.99,-0.03,-0.23,-0.67,0.06,-0.24,default
1842615,-0.99,-0.02,-0.21,-1.46,2.56,-0.31,default
1842623,-0.99,-0.02,-0.21,-1.16,4.52,-0.31,default
1842631,-0.98,-0.02,-0.21,-1.16,5.62,-0.24,default
1842639,-0.98,-0.02,-0.21,-0.73,5.80,-0.18,default
1842647,-0.97,-0.01,-0.19,-0.67,4.82,0.06,default
1842655,-0.97,-0.01,-0.19,-0.67,4.82,0.06,default
1842663,-0.96,-0.02,-0.21,-0.67,1.59,0.43,default
1842671,-0.98,-0.02,-0.18,-0.67,1.59,0.43,default
1842679,-0.98,-0.03,-0.20,1.28,-0.55,0.61,default
1842687,-0.99,-0.02,-0.20,1.22,-1.34,0.06,default
1842695,-1.00,-0.02,-0.19,1.22,0.37,0.06,default
1842703,-0.98,-0.05,-0.19,1.34,2.20,0.00,default
1842711,-0.99,-0.05,-0.19,1.83,2.01,-0.24,default
1842719,-0.98,-0.02,-0.22,0.79,2.99,-0.31,default
1842727,-0.98,-0.04,-0.21,0.37,3.66,-0.31,default
1842735,-0.99,-0.04,-0.21,0.24,4.15,-0.18,default
1842743,-0.99,-0.04,-0.21,-0.37,5.31,0.06,default
1842751,-0.99,-0.03,-0.20,-1.04,6.53,0.06,default
1842759,-0.97,-0.00,-0.22,-1.04,6.53,0.06,default
1842767,-0.96,0.00,-0.20,-0.61,5.92,-0.24,default
1842775,-0.97,-0.02,-0.19,0.92,2.99,-0.06,default
1842783,-0.97,-0.02,-0.20,2.26,-0.18,0.31,default
1842791,-0.98,-0.02,-0.20,2.75,-2.26,0.49,default
1842799,-0.99,-0.01,-0.20,2.93,-2.81,0.67,default
1842807,-0.99,-0.02,-0.21,2.99,-2.01,0.43,default
1842815,-0.99,-0.02,-0.21,3.17,-0.55,0.49,default
1842823,-0.99,-0.03,-0.21,2.87,0.55,0.55,default
1842831,-0.99,-0.03,-0.21,2.14,1.53,0.37,default
1842839,-0.99,-0.03,-0.21,1.34,2.20,0.12,default
1842847,-0.98,-0.02,-0.20,1.34,2.20,0.12,default
1842855,-0.98,-0.02,-0.20,1.34,2.20,0.12,default
1842863,-0.99,0.04,-0.18,2.08,1.34,0.61,default
1842871,-0.97,0.00,-0.19,2.08,1.34,0.61,default
1842879,-0.97,-0.03,-0.18,6.23,-1.34,1.16,default
1842887,-0.99,-0.02,-0.20,6.04,-4.15,0.92,default
1842895,-0.99,-0.03,-0.22,5.25,-4.15,0.67,default
1842903,-0.99,-0.03,-0.22,4.33,-1.83,0.49,default
1842911,-0.99,-0.02,-0.22,3.05,0.43,0.12,default
1842919,-0.99,-0.02,-0.22,3.17,2.08,0.12,default
1842927,-0.98,-0.03,-0.20,3.66,3.97,0.37,default
1842935,-0.98,-0.02,-0.20,2.87,4.39,0.24,default
1842943,-0.98,-0.02,-0.20,2.87,4.39,0.24,default
1842951,-0.98,-0.02,-0.20,3.42,2.32,0.49,default
1842959,-0.99,-0.02,-0.20,3.42,2.32,0.49,default
1842967,-0.99,-0.02,-0.21,3.23,2.62,0.43,default
1842975,-0.98,-0.03,-0.20,2.93,3.66,0.31,default
1842983,-0.98,-0.03,-0.20,2.38,4.03,0.18,default
1842991,-0.98,-0.03,-0.20,1.89,4.15,0.00,default
1842999,-0.98,-0.03,-0.20,1.46,4.09,0.00,default
1843007,-0.98,-0.02,-0.19,1.28,3.42,-0.06,default
1843015,-0.98,-0.02,-0.20,1.16,2.44,0.00,default
1843023,-0.98,-0.02,-0.20,1.22,1.89,0.12,default
1843031,-0.98,-0.02,-0.20,1.16,1.71,-0.18,default
1843039,-0.98,-0.02,-0.20,0.73,1.83,-0.24,default
1843047,-0.98,-0.02,-0.20,0.61,1.65,-0.31,default
1843055,-0.98,-0.02,-0.20,0.61,1.65,-0.31,default
1843063,-0.98,-0.02,-0.20,0.67,1.65,-0.24,default
1843071,-0.99,-0.03,-0.21,0.92,1.89,-0.31,default
1843079,-0.99,-0.03,-0.21,0.37,2.56,-0.43,default
1843087,-0.98,-0.03,-0.21,-0.31,3.42,-0.55,default
1843095,-0.98,-0.03,-0.20,-0.37,4.15,-0.37,default
1843103,-0.98,-0.03,-0.20,-0.37,4.09,-0.24,default
1843111,-0.98,-0.03,-0.20,-0.49,3.48,-0.24,default
1843119,-0.97,-0.04,-0.20,-0.73,2.81,-0.18,default
1843127,-0.98,-0.05,-0.21,-1.16,2.01,-0.12,default
1843135,-0.98,-0.05,-0.21,-2.26,1.95,0.06,default
1843143,-0.97,-0.05,-0.22,-3.05,1.46,-0.24,default
1843151,-0.97,-0.05,-0.22,-3.05,1.46,-0.24,default
1843159,-0.97,-0.04,-0.22,-3.91,-0.18,1.22,default
1843167,-0.97,-0.04,-0.22,-3.91,-0.18,1.22,default
1843175,-1.00,-0.05,-0.18,-5.13,-1.77,1.34,default
1843183,-0.95,-0.03,-0.23,-6.16,-0.18,2.14,default
1843191,-0.96,-0.04,-0.20,-5.74,-2.81,2.32,default
1843199,-0.95,-0.02,-0.22,-5.74,-5.55,3.23,default
1843207,-1.01,-0.02,-0.18,-4.46,-9.83,2.26,default
1843215,-1.00,0.01,-0.19,-4.52,-8.79,0.85,default
1843223,-0.99,0.01,-0.20,-2.81,-6.53,1.28,default
1843231,-1.01,0.00,-0.17,-1.40,-5.43,1.28,default
1843239,-1.01,0.00,-0.17,-1.40,-5.43,1.28,default
1843247,-0.99,0.02,-0.19,0.55,-2.20,-1.10,default
1843255,-1.01,0.01,-0.18,0.55,-2.20,-1.10,default
1843263,-1.00,0.01,-0.18,1.40,-0.24,-2.01,default
1843271,-0.97,-0.01,-0.20,1.65,2.14,-2.38,default
1843279,-0.97,-0.01,-0.20,1.89,1.65,-0.67,default
1843287,-0.98,-0.02,-0.21,1.71,0.06,1.34,default
1843295,-0.98,-0.03,-0.21,1.53,-0.12,2.56,default
1843303,-0.98,-0.03,-0.21,1.46,0.00,2.81,default
1843311,-0.98,-0.03,-0.21,1.53,0.18,2.26,default
1843319,-0.98,-0.03,-0.22,1.65,0.49,1.89,default
1843327,-0.99,-0.04,-0.21,1.65,1.04,1.40,default
1843335,-0.99,-0.04,-0.21,1.34,1.59,0.55,default
1843343,-0.98,-0.04,-0.22,1.22,2.44,-0.37,default
1843351,-0.98,-0.04,-0.22,1.22,2.44,-0.37,default
1843359,-0.98,-0.03,-0.21,0.98,3.17,-1.40,default
1843367,-0.98,-0.03,-0.21,0.98,3.17,-1.40,default
1843375,-0.98,-0.03,-0.21,0.67,4.39,-1.40,default
1843383,-0.97,-0.02,-0.21,0.79,4.27,-1.16,default
1843391,-0.97,-0.02,-0.20,1.10,3.42,-0.49,default
1843399,-0.98,-0.02,-0.20,1.77,2.01,0.24,default
1843407,-0.98,-0.03,-0.21,2.44,1.16,0.98,default
1843415,-0.98,-0.03,-0.21,2.62,0.98,0.85,default
1843423,-0.98,-0.03,-0.21,2.69,1.16,0.24,default
1843431,-0.98,-0.03,-0.21,2.50,1.10,-0.18,default
1843439,-0.98,-0.04,-0.23,2.32,0.98,0.31,default
1843447,-0.98,-0.04,-0.23,2.32,0.98,0.31,default
1843455,-0.97,-0.05,-0.23,1.89,0.12,1.59,default
1843463,-1.00,-0.04,-0.21,1.89,0.12,1.59,default
1843471,-1.00,-0.01,-0.20,0.67,1.65,0.98,default
1843479,-0.99,-0.01,-0.20,0.92,4.46,0.00,default
1843487,-0.98,-0.02,-0.20,1.53,5.92,-0.92,default
1843495,-0.97,-0.02,-0.20,1.89,5.31,-0.73,default
1843503,-0.98,-0.02,-0.20,1.83,4.33,0.37,default
1843511,-0.98,-0.02,-0.20,1.40,3.36,1.40,default
1843519,-0.98,-0.03,-0.20,1.28,2.87,2.01,default
1843527,-0.98,-0.03,-0.21,1.28,2.44,2.62,default
1843535,-0.98,-0.03,-0.21,1.10,2.75,2.87,default
1843543,-0.98,-0.03,-0.20,0.92,2.20,2.44,default
1843551,-0.98,-0.03,-0.20,0.00,0.00,ovf,default
1843559,-0.98,-0.03,-0.20,1.40,1.59,2.20,default
1843567,-0.98,-0.03,-0.20,1.65,0.85,2.26,default
1843575,-0.98,-0.04,-0.21,1.95,0.43,1.89,default
1843583,-0.98,-0.04,-0.21,2.38,0.37,1.34,default
1843591,-0.98,-0.04,-0.21,2.56,0.24,0.79,default
